C0000100,C0000200,HtSt,HtSt19to25,WtSt,WtSt19to25
453704,4537,-0.772566125,-0.764638203,-0.341980843,-0.269371568
453801,4538,1.864939857,1.849190228,1.841327747,1.232236985
454101,4541,-1.431942621,-1.091366757,-0.705865608,-0.769907752
454301,4543,-1.102254373,-0.764638203,0.992263295,0.606566755
454302,4543,-1.431942621,-1.418095311,-0.705865608,-0.644773706
454402,4544,-1.761630869,-1.744823865,-1.433635138,-1.395577982
455301,4553,0.216498618,0.215547459,-0.948455452,-0.895041798
457002,4570,0.546186866,0.542276012,-0.705865608,-0.644773706
457003,4570,0.216498618,0.215547459,-0.463275765,-0.394505614
457102,4571,1.535251609,1.522461674,0.143198843,0.231164616
458001,4580,1.535251609,1.522461674,-0.26920389,-0.394505614
458101,4581,0.875875114,1.19573312,1.477442982,2.108175307
458201,4582,-0.772566125,-0.764638203,-0.220685922,-0.644773706
458501,4585,0.216498618,0.215547459,-0.220685922,-0.144237522
458901,4589,0.546186866,0.542276012,1.113558217,0.856834847
459201,4592,0.546186866,0.542276012,0.385788687,0.481432708
459401,4594,1.205563361,1.19573312,2.035399621,2.183255734
461801,4618,0.546186866,0.542276012,-0.099391,-0.144237522
461802,4618,-0.11318963,-0.111181095,-0.705865608,-0.644773706
462501,4625,0.216498618,0.215547459,0.264493765,0.356298662
463101,4631,-0.772566125,-0.764638203,-1.433635138,-1.395577982
463702,4637,-0.442877878,-0.437909649,-0.511793734,-0.444559232
463801,4638,-0.442877878,-0.437909649,-0.82716053,-0.895041798
463802,4638,-0.442877878,-0.437909649,-0.317721859,-0.394505614
463803,4638,0.546186866,0.542276012,-1.142527326,-1.095256271
464501,4645,0.546186866,0.542276012,0.62837853,0.731700801
464502,4645,-0.772566125,-0.764638203,0.264493765,0.356298662
465701,4657,-0.442877878,-0.111181095,-0.099391,-0.769907752
467201,4672,-0.11318963,0.215547459,-0.341980843,-0.019103476
469001,4690,0.875875114,0.869004566,0.264493765,0.356298662
469002,4690,-0.11318963,-0.111181095,-0.948455452,-0.895041798
471101,4711,-0.442877878,-0.437909649,0.143198843,-0.069157094
471102,4711,0.216498618,0.542276012,0.507083608,-0.019103476
471401,4714,-1.431942621,-1.418095311,1.477442982,1.607639123
472301,4723,-0.442877878,-0.437909649,-0.754383577,-0.694827324
472302,4723,-0.442877878,-0.437909649,-0.463275765,-0.394505614
472402,4724,0.216498618,0.215547459,0.507083608,-0.044130285
473001,4730,0.216498618,0.215547459,0.507083608,0.606566755
473002,4730,-0.11318963,-0.111181095,0.264493765,0.356298662
473301,4733,0.546186866,0.542276012,-0.705865608,-0.895041798
473303,4733,-0.442877878,-0.437909649,-0.948455452,-0.895041798
473503,4735,0.546186866,0.542276012,2.326507433,2.483577445
474102,4741,-0.442877878,-0.437909649,1.234853138,1.357371031
474103,4741,-0.772566125,-0.764638203,-0.220685922,-0.144237522
474503,4745,1.205563361,1.19573312,-0.099391,-0.019103476
474601,4746,0.875875114,0.869004566,-0.948455452,-0.895041798
475301,4753,0.216498618,0.215547459,-0.463275765,-0.394505614
476302,4763,1.205563361,1.19573312,2.932982042,2.233309353
476901,4769,0.875875114,0.869004566,-0.075132016,-0.769907752
476903,4769,0.546186866,0.542276012,0.943745326,1.05704932
477201,4772,0.546186866,0.542276012,-0.948455452,-0.895041798
478002,4780,0.546186866,0.542276012,-0.633088655,-0.81996137
478701,4787,-0.11318963,-0.437909649,0.264493765,0.231164616
478702,4787,-0.772566125,-0.764638203,-0.26920389,-0.19429114
480103,4801,0.875875114,0.869004566,0.264493765,0.606566755
480202,4802,0.546186866,0.542276012,1.234853138,1.357371031
480301,4803,1.205563361,1.19573312,1.113558217,1.232236985
484201,4842,-0.772566125,-0.764638203,-0.220685922,-0.394505614
486401,4864,-0.442877878,-0.437909649,0.143198843,0.231164616
486701,4867,-0.11318963,-0.111181095,0.749673452,0.856834847
486901,4869,1.535251609,1.522461674,0.507083608,0.606566755
487101,4871,-0.772566125,-0.764638203,-0.341980843,-0.269371568
487401,4874,0.216498618,0.215547459,1.234853138,1.357371031
487602,4876,0.875875114,0.869004566,-0.948455452,-0.895041798
488202,4882,0.546186866,0.542276012,-0.341980843,-0.269371568
488502,4885,-0.11318963,-0.437909649,-0.948455452,-0.769907752
488503,4885,0.216498618,0.215547459,-0.584570687,-0.51963966
488504,4885,-0.11318963,-0.111181095,0.094680875,0.181110998
488505,4885,-1.761630869,-1.744823865,-1.55493006,-1.520712028
489301,4893,-1.102254373,-1.091366757,-1.55493006,-1.520712028
489302,4893,-0.442877878,-0.437909649,-1.433635138,-1.395577982
491601,4916,-0.442877878,-0.437909649,3.151312901,3.334488958
491903,4919,0.546186866,0.542276012,-0.220685922,-0.144237522
492002,4920,-0.11318963,-0.111181095,-0.463275765,-0.394505614
492501,4925,0.875875114,0.869004566,0.992263295,1.107102939
493301,4933,1.205563361,1.19573312,-0.099391,-0.019103476
493402,4934,-0.772566125,-0.764638203,-1.312340217,-1.270443936
493801,4938,0.875875114,0.869004566,0.870968373,0.981968893
493802,4938,0.875875114,0.869004566,1.962622668,2.108175307
494701,4947,-1.431942621,-1.418095311,-0.099391,-0.269371568
494702,4947,-1.761630869,-1.744823865,1.234853138,1.357371031
494801,4948,1.535251609,1.19573312,1.720032825,1.232236985
495002,4950,-1.102254373,-1.091366757,0.264493765,1.107102939
495003,4950,-0.772566125,-1.744823865,0.749673452,1.432451458
495004,4950,-2.091319117,-2.071552418,-1.312340217,-0.269371568
495302,4953,-0.11318963,-0.111181095,-0.948455452,-0.895041798
495501,4955,-0.11318963,-0.111181095,-0.705865608,-0.644773706
495801,4958,0.875875114,0.869004566,-0.536052718,-0.469586041
496201,4962,0.546186866,0.542276012,-1.89455584,-1.871087357
497302,4973,0.546186866,0.542276012,0.021903922,0.10603057
497304,4973,2.524316353,2.502647335,0.021903922,0.10603057
497402,4974,2.524316353,2.502647335,0.143198843,0.356298662
497403,4974,2.194628105,2.175918782,2.08391759,2.233309353
497601,4976,0.875875114,0.869004566,0.482824624,0.581539945
497801,4978,0.875875114,0.869004566,-0.099391,-0.019103476
499701,4997,-0.442877878,-0.437909649,-0.099391,-0.019103476
499702,4997,-1.431942621,-1.418095311,-0.584570687,-0.51963966
499901,4999,1.864939857,1.849190228,2.205212512,2.358443399
499903,4999,1.864939857,1.849190228,0.385788687,0.481432708
504401,5044,-0.772566125,-0.111181095,-0.099391,-0.269371568
504901,5049,0.875875114,0.542276012,-0.341980843,-0.51963966
505901,5059,1.535251609,1.522461674,1.234853138,1.357371031
506402,5064,0.546186866,0.542276012,2.302248449,2.108175307
506403,5064,1.205563361,1.19573312,0.870968373,0.981968893
506902,5069,-1.102254373,-1.091366757,-0.511793734,-0.444559232
508501,5085,2.524316353,2.502647335,-0.099391,-0.019103476
508801,5088,-0.772566125,-0.764638203,0.870968373,0.606566755
509802,5098,0.875875114,0.869004566,0.482824624,0.231164616
510502,5105,1.205563361,,1.647255872,
510702,5107,0.216498618,0.215547459,-0.220685922,-0.144237522
510801,5108,2.194628105,2.175918782,-0.220685922,-0.144237522
511301,5113,-1.102254373,-1.091366757,-0.899937483,-0.844988179
511401,5114,0.875875114,0.869004566,-0.584570687,-0.51963966
511701,5117,-0.442877878,-0.437909649,-0.82716053,-1.14530989
511901,5119,2.8540046,2.829375889,0.143198843,0.231164616
512102,5121,1.535251609,,-0.002355063,
512501,5125,-0.11318963,-0.111181095,0.021903922,0.10603057
512701,5127,1.205563361,1.19573312,0.507083608,0.606566755
513101,5131,-0.772566125,-0.764638203,0.264493765,0.256191426
513501,5135,-1.102254373,-1.091366757,0.749673452,-0.144237522
513503,5135,-0.11318963,-0.111181095,-0.220685922,-0.144237522
513801,5138,-0.442877878,-0.437909649,-0.948455452,-0.895041798
514301,5143,-0.772566125,-0.764638203,-0.099391,-0.019103476
515102,5151,-0.11318963,-0.111181095,-0.463275765,-0.394505614
517901,5179,-0.11318963,-0.111181095,-0.948455452,-0.895041798
518001,5180,1.205563361,1.19573312,-0.220685922,-0.144237522
518002,5180,-0.442877878,-0.437909649,-0.705865608,-0.644773706
518901,5189,0.875875114,0.869004566,0.507083608,0.606566755
519801,5198,-0.442877878,-0.437909649,-0.948455452,-0.895041798
519803,5198,-0.442877878,-0.437909649,-0.584570687,-0.51963966
519901,5199,0.546186866,0.542276012,0.992263295,1.107102939
520902,5209,-0.11318963,-0.111181095,-0.584570687,-0.51963966
521201,5212,0.546186866,0.869004566,0.604119546,0.481432708
521202,5212,0.875875114,0.869004566,-0.099391,-0.019103476
521601,5216,-1.431942621,-1.418095311,-0.341980843,-0.269371568
521901,5219,2.194628105,2.175918782,3.418161728,2.608711491
521902,5219,0.546186866,0.869004566,0.507083608,0.606566755
523101,5231,1.535251609,1.522461674,0.507083608,0.606566755
523201,5232,1.205563361,1.19573312,0.264493765,0.356298662
523202,5232,0.216498618,0.215547459,-0.82716053,-0.769907752
523301,5233,-0.11318963,-0.111181095,0.021903922,0.10603057
523601,5236,0.216498618,0.542276012,-0.099391,0.356298662
525601,5256,1.205563361,1.19573312,1.477442982,1.607639123
526101,5261,-1.102254373,-1.091366757,1.962622668,1.607639123
526401,5264,0.546186866,0.542276012,0.870968373,0.606566755
526501,5265,-1.431942621,-1.418095311,1.234853138,1.357371031
526801,5268,-0.11318963,-0.111181095,-0.220685922,-0.144237522
527203,5272,0.875875114,0.869004566,-0.584570687,-0.51963966
527301,5273,0.546186866,0.215547459,0.507083608,0.356298662
527302,5273,0.216498618,0.215547459,1.040781264,1.157156557
527303,5273,-0.11318963,-0.111181095,0.749673452,0.856834847
527701,5277,-0.442877878,-0.437909649,-0.463275765,-0.394505614
528501,5285,-0.11318963,-0.111181095,-0.82716053,-0.644773706
528502,5285,-1.431942621,-1.418095311,-1.191045295,-1.14530989
528801,5288,0.546186866,0.542276012,0.749673452,0.856834847
528901,5289,0.216498618,0.215547459,-0.366239828,-0.294398377
529401,5294,1.535251609,1.522461674,1.768550794,1.482505077
530501,5305,0.546186866,0.542276012,-0.948455452,-0.895041798
531101,5311,-0.772566125,-0.764638203,-1.021232405,-1.14530989
531102,5311,0.216498618,0.215547459,-0.220685922,-0.144237522
531103,5311,-0.11318963,-0.111181095,-0.341980843,-0.269371568
531501,5315,0.546186866,0.542276012,-0.220685922,-0.144237522
531503,5315,0.875875114,0.869004566,-0.82716053,-0.769907752
531701,5317,0.546186866,0.542276012,-0.536052718,-0.469586041
531702,5317,1.535251609,1.522461674,1.477442982,1.607639123
532802,5328,-1.102254373,-1.091366757,-0.633088655,-0.569693278
533202,5332,-0.442877878,-0.437909649,-0.82716053,-0.769907752
533302,5333,0.875875114,0.869004566,1.307630091,1.507531886
533303,5333,0.546186866,0.542276012,-0.705865608,-0.644773706
533803,5338,-1.102254373,-1.091366757,-1.918814825,-1.896114166
533902,5339,-0.772566125,-1.091366757,-1.069750373,-1.12028308
534101,5341,0.875875114,0.869004566,0.143198843,0.231164616
534901,5349,-0.442877878,-0.437909649,-1.069750373,-1.020175844
536003,5360,-0.11318963,-0.111181095,-0.584570687,-0.51963966
536901,5369,2.194628105,2.175918782,2.690392198,2.858979583
537001,5370,1.205563361,1.19573312,-0.220685922,-0.144237522
537202,5372,0.875875114,0.869004566,0.021903922,0.10603057
537401,5374,-0.772566125,-0.764638203,-1.069750373,-1.020175844
538101,5381,0.216498618,0.215547459,-0.099391,-0.019103476
539101,5391,1.864939857,1.849190228,0.143198843,-0.019103476
539102,5391,0.875875114,0.869004566,0.62837853,0.731700801
539103,5391,1.205563361,1.19573312,-0.220685922,-0.144237522
539104,5391,1.205563361,1.19573312,-0.341980843,-0.269371568
539701,5397,0.546186866,0.542276012,0.507083608,0.606566755
539703,5397,0.546186866,0.542276012,-0.705865608,-0.644773706
540601,5406,1.535251609,1.849190228,0.507083608,0.356298662
540602,5406,0.546186866,0.542276012,0.264493765,-0.144237522
540603,5406,0.216498618,0.215547459,0.870968373,0.981968893
540801,5408,0.216498618,0.215547459,-0.705865608,-0.644773706
540802,5408,-0.442877878,-0.437909649,-1.312340217,-1.270443936
540901,5409,-0.11318963,-0.111181095,-0.293462875,0.10603057
540902,5409,1.535251609,1.522461674,0.507083608,0.606566755
542101,5421,0.216498618,0.215547459,0.021903922,-0.144237522
542102,5421,0.546186866,0.542276012,0.021903922,0.10603057
542202,5422,-0.11318963,-0.111181095,-0.705865608,-0.394505614
542401,5424,1.864939857,1.849190228,0.749673452,0.856834847
542402,5424,1.205563361,1.19573312,-0.341980843,-0.269371568
542701,5427,-0.442877878,,-0.220685922,
543401,5434,0.546186866,0.542276012,1.35614806,1.607639123
544501,5445,0.875875114,0.869004566,-0.82716053,-0.769907752
545401,5454,0.875875114,0.542276012,-0.584570687,-0.769907752
546201,5462,-0.442877878,-0.437909649,-0.584570687,-0.51963966
546203,5462,0.546186866,0.542276012,-0.705865608,-0.644773706
546401,5464,0.875875114,0.869004566,0.021903922,0.10603057
546504,5465,0.216498618,0.215547459,0.021903922,0.10603057
546701,5467,-1.431942621,-1.744823865,-1.069750373,-0.895041798
546702,5467,-1.102254373,-1.091366757,-1.069750373,-1.020175844
546703,5467,-0.442877878,-0.437909649,-0.705865608,-0.644773706
546902,5469,0.546186866,0.542276012,-0.463275765,-0.394505614
547302,5473,-1.102254373,-1.091366757,-0.099391,-0.569693278
547602,5476,0.875875114,0.869004566,-0.463275765,-0.394505614
547801,5478,-0.11318963,-0.111181095,0.507083608,0.606566755
548002,5480,0.546186866,0.542276012,0.507083608,0.606566755
548301,5483,-0.11318963,-0.111181095,0.992263295,1.107102939
548802,5488,0.216498618,0.215547459,-0.220685922,-0.019103476
549201,5492,0.216498618,0.215547459,1.35614806,1.482505077
550901,5509,-0.772566125,-0.764638203,-0.026614047,-0.019103476
551501,5515,-0.442877878,-0.437909649,0.143198843,0.231164616
551802,5518,2.8540046,2.829375889,0.992263295,1.107102939
552403,5524,0.216498618,0.215547459,0.846709389,0.956942083
552802,5528,-0.11318963,-0.111181095,0.749673452,0.856834847
553002,5530,0.216498618,0.215547459,0.870968373,0.981968893
553601,5536,-1.761630869,-1.744823865,-0.341980843,-0.269371568
554701,5547,1.535251609,1.19573312,1.234853138,0.481432708
554702,5547,-1.102254373,-1.091366757,-0.705865608,-0.269371568
554703,5547,-0.442877878,-0.437909649,0.62837853,0.231164616
554705,5547,2.194628105,2.175918782,0.992263295,0.606566755
554802,5548,0.875875114,0.869004566,-0.220685922,-0.144237522
555501,5555,1.205563361,1.19573312,1.841327747,1.232236985
555502,5555,1.205563361,1.19573312,1.962622668,2.108175307
555701,5557,-0.772566125,,1.477442982,
555702,5557,-2.421007364,-2.398280972,2.447802355,1.107102939
556001,5560,0.216498618,0.215547459,0.507083608,0.856834847
556601,5566,0.216498618,0.215547459,-0.511793734,0.606566755
557701,5577,0.546186866,0.542276012,0.264493765,-0.019103476
557702,5577,0.216498618,0.215547459,-0.317721859,-0.244344758
558301,5583,0.216498618,0.215547459,-0.099391,-1.14530989
558302,5583,0.546186866,0.542276012,-0.584570687,-0.51963966
559302,5593,1.205563361,1.19573312,-0.220685922,-0.144237522
559303,5593,0.216498618,0.215547459,0.749673452,0.856834847
559501,5595,-0.772566125,-0.764638203,-1.191045295,-1.14530989
560001,5600,0.875875114,-0.437909649,-1.72474295,-1.4456316
560501,5605,0.546186866,0.542276012,-0.463275765,-0.394505614
560502,5605,0.546186866,0.542276012,-0.341980843,-0.269371568
560901,5609,0.546186866,0.542276012,0.385788687,0.481432708
561202,5612,0.216498618,-0.111181095,0.313011734,-0.269371568
561401,5614,0.875875114,0.869004566,-0.705865608,-0.644773706
561402,5614,-0.11318963,-0.111181095,-0.220685922,-0.144237522
561501,5615,-2.421007364,-2.398280972,-1.433635138,-1.395577982
562401,5624,0.216498618,0.215547459,1.962622668,2.108175307
562601,5626,0.216498618,0.215547459,1.477442982,1.607639123
562703,5627,1.535251609,1.522461674,0.143198843,0.231164616
564002,5640,-0.11318963,-0.111181095,-0.463275765,-0.269371568
564601,5646,0.875875114,0.869004566,-0.65734764,-0.694827324
564703,5647,0.546186866,0.542276012,-0.65734764,-0.594720087
564801,5648,1.864939857,1.849190228,0.385788687,0.481432708
564804,5648,1.535251609,1.522461674,0.143198843,0.231164616
565201,5652,0.216498618,0.215547459,-0.851419514,-0.794934561
565401,5654,0.546186866,0.542276012,0.264493765,0.356298662
565601,5656,-0.11318963,-0.111181095,-0.220685922,-0.144237522
568201,5682,0.546186866,0.542276012,0.021903922,0.10603057
568401,5684,0.546186866,0.542276012,2.205212512,1.107102939
568402,5684,-0.772566125,-0.764638203,-0.584570687,-0.644773706
568601,5686,1.205563361,1.19573312,1.113558217,0.856834847
570502,5705,1.864939857,1.849190228,-0.705865608,-0.644773706
571301,5713,1.205563361,0.869004566,-0.220685922,-0.269371568
571302,5713,-0.11318963,0.215547459,0.62837853,0.10603057
571303,5713,1.205563361,1.19573312,0.749673452,0.856834847
572402,5724,-2.421007364,0.215547459,-0.584570687,-0.394505614
572802,5728,-0.772566125,-0.764638203,-0.705865608,-0.644773706
572902,5729,-0.772566125,-0.764638203,1.720032825,1.857907215
574003,5740,-1.102254373,-1.091366757,-1.069750373,-1.095256271
574602,5746,-0.442877878,-0.437909649,-0.220685922,-0.144237522
576601,5766,-1.761630869,-1.744823865,-1.094009358,-1.045202653
576701,5767,-0.11318963,-0.111181095,-0.82716053,-0.769907752
577001,5770,-0.772566125,-0.764638203,-0.341980843,-0.269371568
577301,5773,0.546186866,0.542276012,-1.069750373,-1.020175844
578001,5780,-1.761630869,-1.744823865,-0.584570687,-0.51963966
578002,5780,-3.08038386,-3.05173808,-1.191045295,-1.14530989
578102,5781,-0.11318963,-0.111181095,-0.65734764,-0.594720087
579301,5793,-1.431942621,-1.418095311,-0.705865608,-0.269371568
579302,5793,-0.772566125,-0.764638203,0.264493765,0.356298662
579303,5793,-0.11318963,-0.111181095,-0.220685922,-0.144237522
579304,5793,-0.442877878,-0.437909649,0.021903922,0.10603057
579601,5796,0.546186866,0.542276012,-0.099391,-0.51963966
579901,5799,0.546186866,0.542276012,-0.536052718,-0.469586041
580101,5801,0.875875114,0.869004566,1.477442982,1.607639123
580302,5803,-2.091319117,-2.398280972,0.410047671,1.732773169
580601,5806,-0.11318963,0.215547459,0.870968373,0.856834847
580602,5806,0.216498618,0.215547459,-0.705865608,-0.644773706
580903,5809,-1.431942621,-1.418095311,-0.948455452,-0.895041798
581302,5813,-2.091319117,-2.071552418,-0.463275765,-0.644773706
581701,5817,-0.442877878,-0.437909649,-0.948455452,-0.895041798
581801,5818,0.216498618,0.215547459,0.143198843,-0.019103476
581802,5818,0.216498618,0.215547459,0.676896499,-0.269371568
581901,5819,0.875875114,0.869004566,-0.341980843,-0.269371568
581902,5819,-1.431942621,-1.418095311,-0.754383577,-0.694827324
582001,5820,0.546186866,0.542276012,2.205212512,2.358443399
582003,5820,1.205563361,1.19573312,-0.948455452,-0.895041798
582701,5827,-0.442877878,-0.437909649,-1.069750373,-1.545738837
582901,5829,-0.442877878,-0.437909649,-0.317721859,-0.394505614
583302,5833,-0.11318963,-0.111181095,-1.288081232,-1.245417126
583401,5834,-0.11318963,-0.111181095,-1.069750373,-1.020175844
583601,5836,-2.091319117,-1.744823865,-0.220685922,-0.144237522
583604,5836,-1.431942621,-1.418095311,0.264493765,0.356298662
583902,5839,0.216498618,0.215547459,-0.099391,-0.019103476
584004,5840,-2.091319117,-2.071552418,-0.948455452,-0.895041798
584101,5841,1.535251609,1.522461674,1.962622668,1.983041261
584102,5841,0.216498618,0.542276012,0.870968373,1.232236985
584401,5844,0.875875114,,0.895227358,
584901,5849,0.546186866,0.542276012,0.507083608,0.231164616
585201,5852,-1.102254373,-0.764638203,-0.948455452,-0.895041798
585202,5852,-1.102254373,-1.091366757,-1.069750373,-1.020175844
585501,5855,0.216498618,0.215547459,0.264493765,0.356298662
585502,5855,-1.431942621,0.542276012,-0.511793734,1.607639123
586103,5861,-0.11318963,-0.111181095,-0.948455452,-0.895041798
586201,5862,-0.11318963,-0.111181095,0.215975796,0.306245044
586202,5862,0.216498618,0.215547459,0.992263295,1.107102939
586801,5868,-0.442877878,-0.437909649,-0.220685922,-0.144237522
587001,5870,-0.442877878,-0.437909649,-0.463275765,-0.394505614
587002,5870,0.546186866,0.542276012,1.720032825,1.857907215
