"SubjectTag","ExtendedID","Generation","Gender","RaceCohort","SiblingCountInNls","BirthOrderInNls","SimilarAgeCount","HasMzPossibly","KidCountBio","KidCountInNls","Mob","LastSurveyYearCompleted","AgeAtLastSurvey","IsDead","DeathDate"
16503,165,2,1,3,3,3,1,0,0,NA,1998-02-15,2008,10.2121829986572,0,NA
16600,165,1,1,3,2,2,1,0,1,0,1962-02-15,2008,46.9650917053223,0,NA
16700,167,1,2,3,1,1,1,0,2,2,1960-02-15,2002,42.2340850830078,0,NA
16701,167,2,1,3,2,1,1,0,NA,NA,1985-02-15,2004,19.4469547271729,0,NA
16702,167,2,2,3,2,2,1,0,NA,NA,1987-08-15,2004,16.8104038238525,0,NA
16800,168,1,1,2,2,1,1,0,2,0,1961-04-15,2010,49.6728286743164,0,NA
16900,168,1,2,2,2,2,1,0,0,0,1963-02-15,2010,47.8494186401367,0,NA
17000,170,1,2,3,1,1,1,0,0,0,1957-01-15,2000,43.6687202453613,0,NA
17100,171,1,1,3,1,1,1,0,2,0,1962-01-15,2010,48.0848731994629,0,NA
17200,172,1,2,3,1,1,1,0,1,1,1957-08-15,2010,52.2956886291504,0,NA
17201,172,2,2,3,1,1,1,0,NA,NA,1993-06-15,2010,16.5119781494141,0,NA
17300,173,1,1,3,1,1,1,0,0,0,1962-10-15,1990,27.8685836791992,0,NA
17400,174,1,2,1,1,1,1,0,2,2,1960-06-15,2010,49.4893913269043,0,NA
17401,174,2,1,1,2,1,1,0,1,NA,1985-10-15,2010,24.2984256744385,0,NA
17402,174,2,1,1,2,2,1,0,0,NA,1990-01-15,2010,19.9260787963867,0,NA
17500,175,1,2,3,3,1,1,0,4,4,1957-10-15,2010,52.750171661377,0,NA
17501,175,2,1,3,4,1,1,0,0,NA,1982-04-15,2010,28.1423683166504,0,NA
17502,175,2,2,3,4,2,1,0,NA,NA,1983-10-15,2010,27.0882949829102,0,NA
17503,175,2,1,3,4,3,1,0,0,NA,1986-05-15,2010,24.0821361541748,0,NA
17504,175,2,1,3,4,4,1,0,0,NA,1992-09-15,2010,17.9493503570557,0,NA
17600,175,1,2,3,3,2,1,0,0,0,1959-09-15,1993,33.7604370117188,0,NA
17700,175,1,1,3,3,3,1,0,0,0,1960-07-15,2010,50.1930198669434,0,NA
17800,178,1,1,3,1,1,1,0,0,0,1958-05-15,2010,51.7782325744629,0,NA
17900,179,1,2,3,1,1,1,0,2,2,1958-08-15,2010,51.3593444824219,0,NA
17901,179,2,2,3,2,1,1,0,NA,NA,1981-07-15,2010,28.5639972686768,0,NA
17902,179,2,2,3,2,2,1,0,NA,NA,1983-09-15,2010,26.4284744262695,0,NA
18000,180,1,2,3,1,1,1,0,3,3,1957-03-15,2004,47.3702926635742,0,NA
18001,180,2,1,3,3,1,1,0,1,NA,1978-05-15,2008,30.064338684082,0,NA
18002,180,2,1,3,3,2,1,0,NA,NA,1982-03-15,2006,24.7364826202393,0,NA
18003,180,2,1,3,3,3,1,0,NA,NA,1984-12-15,2002,17.3634490966797,0,NA
18100,181,1,1,3,2,1,1,0,2,0,1958-07-15,2010,52.2819976806641,0,NA
18200,181,1,1,3,2,2,1,0,0,0,1964-08-15,2010,46.3162231445312,0,NA
18300,183,1,2,3,3,1,1,0,3,3,1958-11-15,2010,51.61669921875,0,NA
18301,183,2,1,3,3,1,1,0,0,NA,1984-11-15,2010,25.1745376586914,0,NA
18302,183,2,1,3,3,2,1,0,NA,NA,1987-12-15,2006,18.6283359527588,0,NA
18303,183,2,2,3,3,3,1,0,NA,NA,1991-01-15,2010,18.9021224975586,0,NA
18400,183,1,2,3,3,2,1,0,1,1,1961-01-15,2010,49.0650253295898,0,NA
18401,183,2,2,3,1,1,1,0,0,NA,1999-07-15,2008,8.99931526184082,0,NA
18500,183,1,1,3,3,3,1,0,1,0,1964-10-15,2010,46.1190948486328,0,NA
18600,186,1,2,3,2,1,1,0,1,1,1959-04-15,2010,50.8747444152832,0,NA
18601,186,2,1,3,1,1,1,0,0,NA,1991-03-15,2008,17.3415470123291,0,NA
18700,186,1,1,3,2,2,1,0,0,0,1964-06-15,1994,30.2423000335693,0,NA
18800,188,1,2,3,1,1,1,0,1,1,1959-01-15,2010,50.9322395324707,0,NA
18801,188,2,2,3,1,1,1,0,NA,NA,1985-04-15,2010,25.4620132446289,0,NA
18900,189,1,1,3,1,1,1,0,0,0,1958-06-15,2010,51.655029296875,0,NA
19000,190,1,2,3,2,1,1,0,1,1,1961-07-15,2010,48.4873390197754,0,NA
19001,190,2,2,3,1,1,1,0,0,NA,1995-04-15,2010,14.7405881881714,0,NA
19100,190,1,1,3,2,2,1,0,2,0,1963-08-15,2010,46.5188217163086,0,NA
19200,192,1,2,3,1,1,1,0,3,3,1963-06-15,2010,46.6173858642578,0,NA
19201,192,2,2,3,3,1,1,0,NA,NA,1991-05-15,2010,18.5900077819824,0,NA
19202,192,2,1,3,3,2,1,0,0,NA,1994-07-15,2010,15.5373029708862,0,NA
19203,192,2,2,3,3,3,1,0,0,NA,1998-07-15,2008,10.0068445205688,0,NA
19300,193,1,1,3,2,1,1,0,1,0,1958-02-15,2010,52.0711822509766,0,NA
19400,193,1,1,3,2,2,1,0,2,0,1964-06-15,2004,40.3422317504883,0,NA
19500,195,1,1,3,1,1,1,0,3,0,1959-05-15,2010,50.7871322631836,0,NA
19600,196,1,1,3,1,1,1,0,3,0,1964-07-15,2004,40.3175888061523,0,NA
19700,197,1,2,3,1,1,1,0,2,2,1962-09-15,2008,45.5222434997559,0,NA
19701,197,2,1,3,2,1,1,0,0,NA,1989-11-15,2010,20.2217655181885,0,NA
19702,197,2,2,3,2,2,1,0,NA,NA,1990-11-15,2010,19.3976726531982,0,NA
19800,198,1,1,3,1,1,1,0,1,0,1963-06-15,2010,46.7843933105469,0,NA
19900,199,1,1,3,1,1,1,0,0,0,1959-03-15,2010,51.633129119873,0,NA
20000,200,1,2,3,1,1,1,0,2,2,1958-09-15,2010,51.3237495422363,0,NA
20001,200,2,2,3,2,1,1,0,NA,NA,1983-01-15,2010,27.0280628204346,0,NA
20002,200,2,2,3,2,2,1,0,NA,NA,1987-11-15,2010,22.1601638793945,0,NA
20100,201,1,1,3,1,1,1,0,2,0,1957-06-15,2010,52.6762504577637,0,NA
20200,202,1,1,3,1,1,1,0,0,0,1960-11-15,2010,49.185489654541,0,NA
20300,203,1,2,1,1,1,1,0,2,2,1958-01-15,1994,36.7091026306152,0,NA
20301,203,2,2,1,2,1,1,0,0,NA,1986-07-15,1992,6.21765899658203,0,NA
20302,203,2,2,1,2,2,1,0,NA,NA,1990-02-15,2006,16.3121147155762,0,NA
20400,204,1,2,1,1,1,1,0,2,2,1957-03-15,2010,53.5961685180664,0,NA
20401,204,2,1,1,2,1,1,0,0,NA,1975-07-15,1988,13.1060914993286,0,NA
20402,204,2,2,1,2,2,1,0,NA,NA,1984-07-15,2010,26.2751541137695,0,NA
20500,205,1,2,1,1,1,1,0,3,3,1957-04-15,2010,53.3251190185547,0,NA
20501,205,2,2,1,3,1,1,0,3,NA,1978-08-15,2008,30.2970561981201,0,NA
20502,205,2,1,1,3,2,1,0,0,NA,1981-05-15,2010,28.7063655853271,0,NA
20503,205,2,1,1,3,3,1,0,0,NA,1986-07-15,2010,23.5701580047607,0,NA
20600,206,1,1,3,2,1,1,0,4,0,1962-08-15,2000,38.0944557189941,0,NA
20700,206,1,1,3,2,2,1,0,2,0,1963-09-15,2010,46.4449005126953,0,NA
20800,208,1,2,3,1,1,1,0,1,1,1958-08-15,1998,40,0,NA
20801,208,2,2,3,1,1,1,0,NA,NA,1975-08-15,2000,24.917179107666,0,NA
20900,209,1,1,3,1,1,1,0,0,0,1960-05-15,2000,40.3531837463379,0,NA
21000,210,1,1,3,2,1,1,0,2,0,1962-12-15,2010,47.134838104248,0,NA
21100,210,1,2,3,2,2,1,0,4,4,1964-01-15,2010,46.0314865112305,0,NA
21101,210,2,2,3,4,1,1,0,0,NA,1996-03-15,2008,12.3230667114258,0,NA
21102,210,2,1,3,4,2,1,0,0,NA,1997-08-15,2008,10.9048595428467,0,NA
21103,210,2,2,3,4,3,1,0,0,NA,1999-11-15,2008,8.65434646606445,0,NA
21104,210,2,1,3,4,4,1,0,0,NA,2003-02-15,2008,5.40177965164185,0,NA
21200,212,1,1,3,3,1,1,0,2,0,1961-03-15,2010,48.9226570129395,0,NA
21300,212,1,1,3,3,2,1,0,0,0,1962-12-15,2008,45.4811782836914,0,NA
21400,212,1,1,3,3,3,1,0,0,0,1965-06-15,2010,44.6379203796387,0,NA
21500,215,1,1,3,1,1,1,0,1,0,1960-07-15,1988,28.0465431213379,0,NA
21600,216,1,2,3,2,1,1,0,0,0,1960-08-15,2010,49.5742645263672,0,NA
21700,216,1,1,3,2,2,1,0,0,0,1962-03-15,1980,18.0232715606689,0,NA
21800,218,1,1,3,1,1,1,0,2,0,1957-06-15,2010,52.6488723754883,0,NA
21900,219,1,2,3,2,1,1,0,0,0,1959-07-15,2010,50.6036949157715,0,NA
22000,219,1,2,3,2,2,1,0,0,0,1961-05-15,2010,49.1498985290527,0,NA
22100,221,1,2,2,4,4,1,0,4,4,1964-08-15,2010,45.7111549377441,0,NA
22101,221,2,1,2,4,1,1,0,0,NA,1986-07-15,2010,23.8028755187988,0,NA
22102,221,2,1,2,4,2,1,0,0,NA,1987-12-15,2010,22.3846683502197,0,NA
22103,221,2,2,2,4,3,1,0,NA,NA,1989-04-15,2010,21.0458583831787,0,NA
22104,221,2,2,2,4,4,1,0,NA,NA,1991-06-15,2010,18.8993835449219,0,NA
22200,221,1,1,2,4,2,1,0,2,0,1961-07-15,2010,48.7857627868652,0,NA
22300,221,1,1,2,4,3,1,0,11,0,1962-12-15,2010,47.2689933776855,0,NA
22400,221,1,2,2,4,1,1,0,3,3,1960-05-15,2010,49.6427116394043,0,NA
22401,221,2,1,2,3,1,1,0,0,NA,1974-12-15,2008,33.475700378418,0,NA
22402,221,2,2,2,3,2,1,0,1,NA,1977-12-15,2010,32.1806983947754,0,NA
22403,221,2,1,2,3,3,1,0,2,NA,1979-01-15,2008,29.0020542144775,0,NA
22500,225,1,1,1,2,1,1,0,0,0,1961-02-15,1994,33.5030784606934,0,NA
22600,225,1,1,1,2,2,1,0,5,0,1963-06-15,1993,29.9794654846191,0,NA
22700,227,1,2,2,1,1,1,0,4,4,1957-09-15,2010,52.2245025634766,0,NA
22701,227,2,2,2,4,1,1,0,4,NA,1975-09-15,2008,32.725528717041,0,NA
22702,227,2,2,2,4,2,1,0,NA,NA,1977-08-15,2010,32.3230667114258,0,NA
22703,227,2,1,2,4,3,1,0,0,NA,1985-06-15,2010,24.86789894104,0,NA
22704,227,2,1,2,4,4,1,0,0,NA,1994-01-15,2010,15.8959617614746,0,NA
22800,228,1,2,1,1,1,1,0,4,4,1957-11-15,2010,52.4982872009277,0,NA
22801,228,2,2,1,4,1,1,0,3,NA,1980-02-15,2010,30.2505130767822,0,NA
22802,228,2,1,1,4,2,1,0,0,NA,1986-06-15,2010,23.6221771240234,0,NA
22803,228,2,1,1,4,3,1,0,0,NA,1987-12-15,2010,22.1820678710938,0,NA
22804,228,2,2,1,4,4,1,0,NA,NA,1990-01-15,2010,20.0355911254883,0,NA
22900,229,1,2,3,1,1,1,0,1,1,1963-02-15,2010,47.2087593078613,0,NA
22901,229,2,1,3,1,1,1,0,0,NA,1992-03-15,2010,18.1382617950439,0,NA
23000,230,1,1,3,1,1,1,0,0,0,1964-09-15,2010,45.5003433227539,0,NA
23100,231,1,2,3,3,1,1,0,2,2,1957-07-15,2010,52.3997268676758,0,NA
23101,231,2,2,3,2,1,1,0,NA,NA,1990-03-15,2010,19.808349609375,0,NA
23102,231,2,2,3,2,2,1,0,NA,NA,1993-02-15,2010,16.8788509368896,0,NA
23200,231,1,1,3,3,2,1,0,3,0,1961-10-15,2010,48.4490089416504,0,NA
23300,231,1,1,3,3,3,1,0,2,0,1964-04-15,2010,45.8863792419434,0,NA
23400,234,1,1,3,1,1,1,0,2,0,1961-06-15,2010,48.9007530212402,0,NA
23500,235,1,1,3,1,1,1,0,2,0,1963-03-15,2010,46.967830657959,0,NA
23600,236,1,2,3,1,1,1,0,3,3,1961-12-15,2010,48.1861724853516,0,NA
23601,236,2,1,3,3,1,1,0,NA,NA,1988-06-15,2010,22.3025321960449,0,NA
23602,236,2,1,3,3,2,1,0,0,NA,1990-12-15,2008,17.5359344482422,0,NA
23603,236,2,1,3,3,3,1,0,0,NA,1995-04-15,2010,15.5592060089111,0,NA
23700,237,1,2,3,1,1,1,0,1,1,1957-08-15,2010,52.4517440795898,0,NA
23701,237,2,2,3,1,1,1,0,2,NA,1981-05-15,2010,28.7227916717529,0,NA
23800,238,1,2,3,4,1,1,0,0,0,1957-06-15,1980,22.6858310699463,0,NA
23900,238,1,2,3,4,2,1,0,3,3,1961-01-15,2010,48.9445571899414,0,NA
23901,238,2,2,3,3,1,1,0,5,NA,1980-09-15,2010,29.2840518951416,0,NA
23902,238,2,1,3,3,2,1,0,NA,NA,1983-09-15,2006,22.3874053955078,0,NA
23903,238,2,1,3,3,3,1,0,NA,NA,1984-10-15,2010,25.9329223632812,0,NA
24000,238,1,2,3,4,3,1,0,2,2,1962-08-15,2010,47.3182754516602,0,NA
24001,238,2,1,3,2,1,1,0,0,NA,1984-11-15,2010,25.782341003418,0,NA
24002,238,2,2,3,2,2,1,0,NA,NA,1986-12-15,2010,23.1540050506592,0,NA
24100,238,1,1,3,4,4,1,0,0,0,1964-03-15,1989,25.2758388519287,0,NA
24200,242,1,2,3,2,2,1,0,1,1,1958-11-15,2010,51.2032852172852,0,NA
24201,242,2,2,3,1,1,1,0,NA,NA,1986-06-15,2010,23.6605072021484,0,NA
24300,242,1,1,3,2,1,1,0,2,0,1958-04-15,2010,51.8904876708984,0,NA
24400,244,1,2,3,1,1,1,0,3,3,1957-05-15,2010,52.6488723754883,0,NA
24401,244,2,2,3,3,1,1,0,NA,NA,1975-07-15,2006,31.2060241699219,0,NA
24402,244,2,2,3,3,2,1,0,1,NA,1979-08-15,2008,29.2156066894531,0,NA
24403,244,2,2,3,3,3,1,0,NA,NA,1991-06-15,2010,18.5242977142334,0,NA
24500,245,1,2,3,2,1,1,0,3,3,1962-08-15,2010,47.4825477600098,0,NA
24501,245,2,2,3,3,1,1,0,NA,NA,1992-03-15,2010,17.9192333221436,0,NA
24502,245,2,2,3,3,2,1,0,0,NA,1996-04-15,2008,12.101300239563,0,NA
24503,245,2,1,3,3,3,1,0,0,NA,1999-08-15,2008,8.76933574676514,0,NA
24600,245,1,1,3,2,2,1,0,1,0,1964-02-15,1996,32.7145805358887,0,NA
24700,247,1,1,3,3,1,1,0,2,0,1959-01-15,2010,51.2963714599609,0,NA
24800,247,1,1,3,3,2,1,0,2,0,1961-04-15,2010,49.0513343811035,0,NA
24900,247,1,2,3,3,3,1,0,4,4,1963-02-15,2010,46.9240264892578,0,NA
24901,247,2,1,3,4,1,1,0,0,NA,1982-01-15,2010,28.0355911254883,0,NA
24902,247,2,2,3,4,2,1,0,3,NA,1984-11-15,2010,25.1745376586914,0,NA
24903,247,2,1,3,4,3,1,0,0,NA,1993-05-15,2010,16.6954135894775,0,NA
24904,247,2,1,3,4,4,1,0,0,NA,2002-09-15,2008,5.66187524795532,0,NA
25000,250,1,2,3,1,1,1,0,2,2,1958-06-15,2010,51.5811080932617,0,NA
25001,250,2,1,3,2,1,1,0,0,NA,1982-08-15,2010,27.3182754516602,0,NA
25002,250,2,2,3,2,2,1,0,NA,NA,1986-04-15,2008,21.8124580383301,0,NA
25100,251,1,1,3,2,1,1,0,0,0,1962-12-15,2010,47.2553062438965,0,NA
25200,251,1,2,3,2,2,1,0,2,2,1964-03-15,2010,45.7412719726562,0,NA
25201,251,2,2,3,2,1,1,0,NA,NA,1983-09-15,2010,26.2395610809326,0,NA
25202,251,2,1,3,2,2,1,0,0,NA,1991-12-15,2010,17.9876804351807,0,NA
25300,253,1,1,3,1,1,1,0,0,0,1964-06-15,2010,45.6783027648926,0,NA
25400,254,1,2,3,2,1,1,0,5,5,1961-06-15,2010,48.7529106140137,0,NA
25401,254,2,1,3,5,1,1,0,0,NA,1981-07-15,2010,28.829568862915,0,NA
25402,254,2,2,3,5,2,1,0,NA,NA,1982-10-15,2010,27.2580432891846,0,NA
25403,254,2,1,3,5,3,1,0,0,NA,1989-07-15,2008,18.7871322631836,0,NA
25404,254,2,1,3,5,4,1,0,NA,NA,1994-04-15,2010,16.1095142364502,0,NA
25405,254,2,2,3,5,5,1,0,0,NA,1995-06-15,2010,15.030800819397,0,NA
25500,254,1,2,3,2,2,1,0,5,5,1962-06-15,2010,47.5619430541992,0,NA
25501,254,2,2,3,5,1,1,0,NA,NA,1983-07-15,2002,18.765230178833,0,NA
25502,254,2,2,3,5,2,1,0,NA,NA,1984-05-15,2010,25.8453121185303,0,NA
25503,254,2,2,3,5,3,1,0,NA,NA,1987-02-15,2010,23.5893230438232,0,NA
25504,254,2,2,3,5,4,1,0,NA,NA,1991-06-15,2010,18.8364143371582,0,NA
25505,254,2,1,3,5,5,1,0,0,NA,1997-11-15,2008,10.5462017059326,0,NA
25600,256,1,2,3,2,1,1,0,2,2,1961-10-15,2010,48.2436676025391,0,NA
25601,256,2,2,3,2,1,1,0,NA,NA,1980-09-15,2010,29.2539348602295,0,NA
25602,256,2,1,3,2,2,1,0,0,NA,2001-06-15,2008,6.89664602279663,0,NA
25700,256,1,1,3,2,2,1,0,1,0,1964-06-15,2010,45.7494850158691,0,NA
25800,258,1,2,3,2,1,1,0,3,3,1958-01-15,2010,51.9644088745117,0,NA
25801,258,2,2,3,3,1,1,0,0,NA,1980-03-15,2010,29.7741279602051,0,NA
25802,258,2,2,3,3,2,1,0,1,NA,1981-11-15,2010,28.5557842254639,0,NA
25803,258,2,1,3,3,3,1,0,NA,NA,1984-05-15,2006,22.0314846038818,0,NA
25900,258,1,1,3,2,2,1,0,4,0,1959-01-15,2010,51.1457901000977,0,NA
26000,260,1,1,3,2,1,1,0,2,0,1961-02-15,2010,49.0458602905273,0,NA
26100,260,1,1,3,2,2,1,0,2,0,1963-01-15,2010,47.0171127319336,0,NA
26200,262,1,2,3,2,1,1,0,2,2,1960-06-15,1998,38.2669410705566,0,NA
26201,262,2,2,3,2,1,1,0,NA,NA,1985-06-15,2010,25.1170425415039,0,NA
26202,262,2,2,3,2,2,1,0,0,NA,1992-07-15,1998,6.18480491638184,0,NA
26300,262,1,1,3,2,2,1,0,1,0,1962-01-15,1992,30.5188236236572,0,NA
26400,264,1,2,3,1,1,1,0,0,0,1961-08-15,1998,36.8843269348145,0,NA
26500,265,1,2,3,1,1,1,0,4,4,1962-09-15,2010,47.9507179260254,0,NA
26501,265,2,2,3,4,1,1,0,NA,NA,1990-12-15,2010,19.1786441802979,0,NA
26502,265,2,2,3,4,2,1,0,NA,NA,1992-02-15,2010,18.5571517944336,0,NA
26503,265,2,1,3,4,3,1,0,NA,NA,1993-11-15,2010,16.7830257415771,0,NA
26504,265,2,1,3,4,4,1,0,0,NA,1996-11-15,2006,9.67282676696777,0,NA
26600,266,1,1,3,1,1,1,0,0,0,1961-08-15,1980,18.5051326751709,0,NA
26700,267,1,1,3,1,1,1,0,0,0,1958-04-15,2010,52.6625595092773,0,NA
26800,268,1,1,3,1,1,1,0,1,0,1958-07-15,2010,51.578369140625,0,NA
26900,269,1,1,3,1,1,1,0,4,0,1959-05-15,2010,50.929500579834,0,NA
27000,270,1,1,3,2,1,1,0,2,0,1962-02-15,1998,36.596851348877,0,NA
27100,270,1,2,3,2,2,1,0,0,0,1964-04-15,1998,34.1163597106934,0,NA
27200,272,1,2,3,2,1,1,0,4,4,1957-02-15,2010,53.0841903686523,0,NA
27201,272,2,1,3,4,1,1,0,0,NA,1984-10-15,2010,25.5441474914551,0,NA
27202,272,2,1,3,4,2,1,0,0,NA,1986-09-15,2010,23.2416152954102,0,NA
27203,272,2,1,3,4,3,1,0,NA,NA,1989-04-15,2010,20.829568862915,0,NA
27204,272,2,2,3,4,4,1,0,0,NA,1994-06-15,2010,15.783709526062,0,NA
27300,272,1,1,3,2,2,1,0,2,0,1959-06-15,2010,50.9103355407715,0,NA
27400,274,1,1,3,2,1,1,0,5,0,1960-09-15,2010,49.4346351623535,0,NA
27500,274,1,2,3,2,2,1,0,2,2,1963-02-15,2010,46.8090362548828,0,NA
27501,274,2,2,3,2,1,1,0,NA,NA,1991-09-15,2010,18.2368240356445,0,NA
27502,274,2,1,3,2,2,1,0,0,NA,1993-07-15,2010,16.4024639129639,0,NA
27600,276,1,2,3,1,1,1,0,0,0,1961-10-15,2002,40.8678970336914,0,NA
27700,277,1,1,3,1,1,1,0,0,0,1959-08-15,2010,50.600959777832,0,NA
27800,278,1,2,3,1,1,1,0,4,4,1960-07-15,2010,50.1190948486328,0,NA
27801,278,2,2,3,4,1,1,0,NA,NA,1987-04-15,2010,23.3155364990234,0,NA
27802,278,2,2,3,4,2,1,0,NA,NA,1991-11-15,2010,18.2313480377197,0,NA
27803,278,2,2,3,4,3,1,0,0,NA,1994-12-15,2010,15.7015743255615,0,NA
27804,278,2,1,3,4,4,1,0,0,NA,2003-03-15,2004,1.40451741218567,0,NA
27900,279,1,1,3,1,1,1,0,0,0,1962-08-15,2010,47.8767967224121,0,NA
28000,280,1,2,3,1,1,1,0,0,0,1959-03-15,1994,35.5646820068359,0,NA
28100,281,1,1,3,2,1,1,0,3,0,1961-07-15,2010,48.6379203796387,0,NA
28200,281,1,2,3,2,2,1,0,2,2,1963-08-15,2010,46.3463363647461,0,NA
28201,281,2,2,3,2,1,1,0,NA,NA,1991-09-15,2010,18.381929397583,0,NA
28202,281,2,2,3,2,2,1,0,0,NA,1994-02-15,2010,15.8466806411743,0,NA
28300,283,1,1,1,3,1,1,0,3,0,1958-06-15,2010,51.693359375,0,NA
28400,283,1,1,1,3,2,1,0,0,0,1960-01-15,2010,50.5023956298828,0,NA
28500,283,1,2,1,3,3,1,0,3,3,1961-04-15,2010,48.8131408691406,0,NA
28501,283,2,2,1,3,1,1,0,2,NA,1977-10-15,2010,32.8295669555664,0,NA
28502,283,2,2,1,3,2,1,0,1,NA,1981-07-15,2010,28.6954135894775,0,NA
28503,283,2,1,1,3,3,1,0,0,NA,1985-04-15,2010,24.8980159759521,0,NA
28600,286,1,2,1,1,1,1,0,0,0,1964-03-15,2010,45.8617401123047,0,NA
28700,287,1,2,3,3,1,1,0,2,2,1958-12-15,2010,51.1074600219727,0,NA
28701,287,2,2,3,2,1,1,0,NA,NA,1981-06-15,2010,29.4236831665039,0,NA
28702,287,2,1,3,2,2,1,0,0,NA,1991-05-15,2010,18.7953453063965,0,NA
28800,287,1,2,3,3,2,1,0,6,6,1961-08-15,2010,48.5667343139648,0,NA
28801,287,2,1,3,6,1,1,0,2,NA,1979-12-15,2008,28.3696098327637,0,NA
28802,287,2,1,3,6,2,1,0,0,NA,1986-07-15,2010,23.5400409698486,0,NA
28803,287,2,2,3,6,3,1,0,NA,NA,1993-05-15,2010,16.8542098999023,0,NA
28804,287,2,1,3,6,4,1,0,0,NA,1999-07-15,2008,8.84325790405273,0,NA
28805,287,2,2,3,6,5,2,0,0,NA,2000-05-15,2008,8.00821399688721,0,NA
28806,287,2,1,3,6,5,2,0,0,NA,2000-05-15,2008,8.00821399688721,0,NA
28900,287,1,2,3,3,3,1,0,2,2,1962-09-15,2010,47.3812446594238,0,NA
28901,287,2,1,3,2,1,1,0,2,NA,1981-12-15,2008,26.1574268341064,0,NA
28902,287,2,2,3,2,2,1,0,1,NA,1985-11-15,2010,24.3504447937012,0,NA
29000,290,1,2,1,1,1,1,0,2,2,1960-02-15,2010,49.8453102111816,0,NA
29001,290,2,2,1,2,1,1,0,NA,NA,1979-03-15,2006,27.403148651123,0,NA
29002,290,2,1,1,2,2,1,0,0,NA,1983-03-15,2008,25.541410446167,0,NA
29100,291,1,1,2,1,1,1,0,0,0,1959-02-15,2010,50.9459266662598,0,NA
29200,292,1,2,3,2,1,1,0,2,2,1957-03-15,2010,52.8678970336914,0,NA
29201,292,2,1,3,2,1,1,0,0,NA,1990-01-15,2010,20.0355911254883,0,NA
29202,292,2,1,3,2,2,1,0,0,NA,1991-09-15,2010,18.3874053955078,0,NA
29300,292,1,2,3,2,2,1,0,2,2,1959-05-15,2010,50.6748809814453,0,NA
29301,292,2,2,3,2,1,1,0,NA,NA,1985-09-15,2010,24.3696098327637,0,NA
29302,292,2,1,3,2,2,1,0,NA,NA,1988-03-15,2006,18.3244361877441,0,NA
29400,294,1,2,3,1,1,1,0,3,3,1961-05-15,2010,48.7173156738281,0,NA
29401,294,2,1,3,3,1,1,0,0,NA,1983-12-15,2010,26.0232715606689,0,NA
29402,294,2,2,3,3,2,1,0,0,NA,1987-04-15,1988,1.56605064868927,0,NA
29403,294,2,1,3,3,3,1,0,NA,NA,1990-09-15,NA,NA,0,NA
29500,295,1,1,3,1,1,1,0,0,0,1963-10-15,1992,29.0622863769531,0,NA
29600,296,1,1,3,1,1,1,0,3,0,1963-05-15,2010,47.3593444824219,0,NA
29700,297,1,2,3,1,1,1,0,2,2,1957-08-15,2010,52.3230667114258,0,NA
29701,297,2,1,3,2,1,1,0,4,NA,1978-10-15,2008,29.3524990081787,0,NA
29702,297,2,2,3,2,2,1,0,NA,NA,1993-05-15,2010,16.7337436676025,0,NA
29800,298,1,2,1,2,2,1,0,2,2,1964-01-15,2000,36.4462699890137,0,NA
29801,298,2,1,1,2,1,1,0,NA,NA,1989-02-15,2010,21.7111568450928,0,NA
29802,298,2,2,1,2,2,1,0,0,NA,1996-07-15,2000,3.9479808807373,0,NA
29900,298,1,1,1,2,1,1,0,0,0,1962-12-15,2010,47.4141006469727,0,NA
30000,300,1,1,1,5,2,2,1,0,0,1961-04-15,2006,45.1362075805664,0,NA
30100,300,1,1,1,5,3,2,1,2,0,1961-05-15,2010,48.6954154968262,0,NA
30200,300,1,1,1,5,1,1,0,2,0,1960-03-15,2010,49.973991394043,0,NA
30300,300,1,1,1,5,4,1,0,2,0,1963-05-15,2010,46.6830940246582,0,NA
30400,300,1,1,1,5,5,1,0,0,0,1964-12-15,2010,45.1717987060547,0,NA
30500,305,1,2,1,1,1,1,0,2,2,1962-07-15,2010,47.9780960083008,0,NA
30501,305,2,1,1,2,1,1,0,NA,NA,1980-07-15,NA,NA,0,NA
30502,305,2,2,1,2,2,1,0,NA,NA,1983-10-15,NA,NA,0,NA
30600,306,1,1,2,1,1,1,0,0,0,1960-03-15,2010,50.6721420288086,0,NA
30700,307,1,2,3,2,1,1,0,0,0,1957-09-15,2010,52.4325790405273,0,NA
30800,307,1,1,3,2,2,1,0,0,0,1961-06-15,2010,48.840518951416,0,NA
30900,309,1,1,3,3,1,1,0,2,0,1959-05-15,2004,45.0294303894043,0,NA
31000,309,1,1,3,3,2,1,0,1,0,1960-09-15,2010,49.4674873352051,0,NA
31100,309,1,1,3,3,3,1,0,0,0,1964-09-15,2010,45.5550994873047,0,NA
31200,312,1,2,3,2,1,1,0,2,2,1962-04-15,2010,48.1286773681641,0,NA
31201,312,2,1,3,2,1,1,0,1,NA,1983-01-15,2010,27.3812465667725,0,NA
31202,312,2,1,3,2,2,1,0,0,NA,1985-08-15,2010,24.8158798217773,0,NA
31300,312,1,1,3,2,2,1,0,6,0,1963-09-15,2010,46.5106086730957,0,NA
31400,314,1,2,3,1,1,1,0,5,5,1958-12-15,2006,47.7535934448242,0,NA
31401,314,2,1,3,5,1,1,0,0,NA,1981-11-15,2010,28.279260635376,0,NA
31402,314,2,2,3,5,2,1,0,0,NA,1983-12-15,2010,26.1984939575195,0,NA
31403,314,2,1,3,5,3,1,0,0,NA,1985-06-15,1998,13.0814514160156,0,NA
