"","Subject1Tag","Subject2Tag","ExtendedID","R","RelationshipPath","Intell_1","Strength_1","Orientation_1","Intell_2","Strength_2","Orientation_2"
"9588",911600,911500,9115,0.5,1,20.713,0.4091308328,-1,53.75,0.965207941,-1
"9589",912100,912000,9120,NA,1,5.38,1.0313583431,-1,45.893,NA,NA
"9590",912500,912400,9124,NA,1,41.889,NA,NA,2.761,NA,NA
"9591",913000,912900,9129,NA,1,7.332,NA,NA,5.847,NA,NA
"9592",913200,913100,9131,NA,1,6.764,NA,NA,8.03,NA,NA
"9593",913300,913100,9131,NA,1,23.782,NA,NA,8.03,NA,NA
"9594",913300,913200,9131,NA,1,23.782,NA,NA,6.764,NA,NA
"9595",913700,913600,9136,NA,1,4.272,NA,NA,14.248,NA,NA
"9596",913800,913600,9136,NA,1,7.133,NA,NA,14.248,NA,NA
"9597",913800,913700,9136,NA,1,7.133,NA,NA,4.272,NA,NA
"9598",914100,914000,9140,NA,1,8.595,NA,NA,14.008,NA,NA
"9599",914200,914000,9140,NA,1,18.089,NA,NA,14.008,NA,NA
"9600",914200,914100,9140,NA,1,18.089,NA,NA,8.595,NA,NA
"9601",914700,914600,9146,NA,1,NA,NA,NA,88.465,NA,NA
"9602",915300,915200,9152,NA,1,68.06,NA,NA,69.323,NA,NA
"9603",915700,915600,9156,0.5,1,25.268,0.171827139,-1,7.412,-1.319682781,-1
"9604",915900,915800,9158,NA,1,21.848,NA,NA,32.309,NA,NA
"9605",916100,916000,9160,NA,1,44.21,NA,NA,94.007,NA,NA
"9606",916200,916000,9160,NA,1,37.236,NA,NA,94.007,NA,NA
"9607",916200,916100,9160,NA,1,37.236,NA,NA,44.21,NA,NA
"9608",916300,916000,9160,NA,1,23.953,NA,NA,94.007,NA,NA
"9609",916300,916200,9160,NA,1,23.953,NA,NA,37.236,NA,NA
"9610",916300,916100,9160,NA,1,23.953,NA,NA,44.21,NA,NA
"9611",916400,916000,9160,NA,1,42.608,NA,NA,94.007,NA,NA
"9612",916400,916300,9160,NA,1,42.608,NA,NA,23.953,NA,NA
"9613",916400,916100,9160,NA,1,42.608,NA,NA,44.21,NA,NA
"9614",916400,916200,9160,NA,1,42.608,NA,NA,37.236,NA,NA
"9615",916500,916000,9160,NA,1,16.069,NA,NA,94.007,NA,NA
"9616",916500,916100,9160,NA,1,16.069,NA,NA,44.21,NA,NA
"9617",916500,916300,9160,NA,1,16.069,NA,NA,23.953,NA,NA
"9618",916500,916400,9160,NA,1,16.069,NA,NA,42.608,NA,NA
"9619",916500,916200,9160,NA,1,16.069,NA,NA,37.236,NA,NA
"9620",916800,916700,9167,NA,1,30.515,NA,NA,52.139,NA,NA
"9621",916900,916700,9167,NA,1,46.894,NA,NA,52.139,NA,NA
"9622",916900,916800,9167,NA,1,46.894,NA,NA,30.515,NA,NA
"9623",917100,917000,9170,NA,1,53.607,NA,NA,27.505,NA,NA
"9624",917300,917200,9172,NA,1,30.455,NA,NA,4.736,NA,NA
"9625",917600,917500,9175,NA,1,32.71,NA,NA,32.652,NA,NA
"9626",917800,917700,9177,NA,1,8.767,NA,NA,5.441,NA,NA
"9627",918100,918000,9180,0.5,1,1.386,-1.409886353,0,15.414,0.6871693869,-1
"9628",918200,918000,9180,0.5,1,5.141,-0.085843985,-1,15.414,0.6871693869,-1
"9629",918200,918100,9180,0.5,1,5.141,-0.085843985,-1,1.386,-1.409886353,0
"9630",918500,918400,9184,NA,1,47.179,NA,NA,26.239,NA,NA
"9631",918900,918800,9188,0.25,1,38.712,0.1310922787,-1,11.334,0.1310922787,-1
"9632",919200,919100,9191,0.375,1,1.938,0.965207941,-1,16.023,0.6871693869,-1
"9633",919300,919100,9191,0.375,1,37.585,0.6871693869,1,16.023,0.6871693869,-1
"9634",919300,919200,9191,0.5,1,37.585,0.6871693869,1,1.938,0.965207941,-1
"9635",919600,919500,9195,0.5,1,47.109,0.4091308328,-1,47.228,0.6871693869,-1
"9636",919800,919700,9197,0.5,1,26.461,1.0313583431,0,41.582,0.965207941,-1
"9637",919900,919700,9197,0.5,1,50.746,0.965207941,-1,41.582,0.965207941,-1
"9638",919900,919800,9197,0.5,1,50.746,0.965207941,-1,26.461,1.0313583431,0
"9639",920000,919700,9197,0.5,1,28.266,NA,NA,41.582,0.965207941,-1
"9640",920000,919800,9197,0.5,1,28.266,NA,NA,26.461,1.0313583431,0
"9641",920000,919900,9197,0.5,1,28.266,NA,NA,50.746,0.965207941,-1
"9642",920500,920400,9204,0.25,1,3.254,0.965207941,-1,33.869,0.4091308328,-1
"9643",920600,920500,9204,0.25,1,7.116,-0.21981515,-1,3.254,0.965207941,-1
"9644",920600,920400,9204,0.25,1,7.116,-0.21981515,-1,33.869,0.4091308328,-1
"9645",921000,920900,9209,NA,1,51.322,NA,NA,74.119,NA,NA
"9646",921100,920900,9209,NA,1,65.249,NA,NA,74.119,NA,NA
"9647",921100,921000,9209,NA,1,65.249,NA,NA,51.322,NA,NA
"9648",921200,920900,9209,NA,1,75.846,NA,NA,74.119,NA,NA
"9649",921200,921000,9209,NA,1,75.846,NA,NA,51.322,NA,NA
"9650",921200,921100,9209,NA,1,75.846,NA,NA,65.249,NA,NA
"9651",921600,921500,9215,0.5,1,44.498,0.965207941,-1,35.608,-0.128161715,1
"9652",921800,921700,9217,NA,1,37.128,NA,NA,27.441,NA,NA
"9653",922200,922100,9221,0.5,1,8.018,-0.363882539,-1,13.09,NA,NA
"9654",922300,922100,9221,0.5,1,48.125,-0.606321836,0,13.09,NA,NA
"9655",922300,922200,9221,0.5,1,48.125,-0.606321836,0,8.018,-0.363882539,-1
"9656",922500,922400,9224,0.5,1,17.346,0.614300512,0,2.311,-0.106211415,-1
"9657",922700,922600,9226,NA,1,17.881,NA,NA,6.475,NA,NA
"9658",922800,922700,9226,NA,1,23.182,NA,NA,17.881,NA,NA
"9659",922800,922600,9226,NA,1,23.182,NA,NA,6.475,NA,NA
"9660",923300,923200,9232,0.5,1,6.229,0.6871693869,-1,11.201,0.614300512,-1
"9661",923400,923200,9232,0.5,1,22.089,NA,NA,11.201,0.614300512,-1
"9662",923400,923300,9232,0.5,1,22.089,NA,NA,6.229,0.6871693869,-1
"9663",923600,923500,9235,NA,1,80.285,NA,NA,64.462,NA,NA
"9664",923900,923800,9238,NA,1,5.039,NA,NA,15.605,NA,NA
"9665",924000,923800,9238,NA,1,38.015,NA,NA,15.605,NA,NA
"9666",924000,923900,9238,NA,1,38.015,NA,NA,5.039,NA,NA
"9667",924100,923900,9238,NA,1,33.953,NA,NA,5.039,NA,NA
"9668",924100,924000,9238,NA,1,33.953,NA,NA,38.015,NA,NA
"9669",924100,923800,9238,NA,1,33.953,NA,NA,15.605,NA,NA
"9670",924600,924500,9245,NA,1,NA,NA,NA,5.485,NA,NA
"9671",925000,924900,9249,NA,1,25.135,NA,NA,7.678,NA,NA
"9672",925400,925300,9253,0.5,1,14.211,NA,NA,28.766,0.6871693869,1
"9673",925600,925500,9255,0.5,1,14.56,-0.268630856,-1,32.578,0.4294982629,-1
"9674",926200,926100,9261,0.5,1,NA,NA,NA,21.414,-0.363882539,-1
"9675",926500,926400,9264,0.5,1,54.085,0.965207941,-1,41.355,-0.085843985,-1
"9676",926600,926400,9264,0.5,1,18.993,NA,NA,41.355,-0.085843985,-1
"9677",926600,926500,9264,0.5,1,18.993,NA,NA,54.085,0.965207941,-1
"9678",926800,926700,9267,0.5,1,28.443,0.1310922787,-1,91.044,NA,NA
"9679",926900,926800,9267,NA,1,36.459,NA,NA,28.443,0.1310922787,-1
"9680",926900,926700,9267,NA,1,36.459,NA,NA,91.044,NA,NA
"9681",927000,926700,9267,0.5,1,47.05,-0.268630856,-1,91.044,NA,NA
"9682",927000,926800,9267,0.5,1,47.05,-0.268630856,-1,28.443,0.1310922787,-1
"9683",927000,926900,9267,NA,1,47.05,-0.268630856,-1,36.459,NA,NA
"9684",927700,927600,9276,NA,1,4.559,-1.340050212,1,5.699,0.4091308328,-1
"9685",928000,927900,9279,0.5,1,1.348,-0.962277377,0,49.786,0.2874462527,-1
"9686",928100,927900,9279,0.25,1,23.225,-0.268630856,-1,49.786,0.2874462527,-1
"9687",928100,928000,9279,0.25,1,23.225,-0.268630856,-1,1.348,-0.962277377,0
"9688",928300,928200,9282,0.5,1,0.966,-1.379335208,NA,9.583,0.1310922787,-1
"9689",928600,928500,9285,0.25,1,NA,-0.54666941,-1,1.729,0.1310922787,-1
"9690",928800,928700,9287,0.5,1,12.432,0.707536817,-1,22.116,0.6871693869,-1
"9691",929000,928900,9289,0.5,1,NA,0.1921945691,-1,NA,NA,NA
"9692",929100,929000,9289,0.5,1,NA,-1.796393039,0,NA,0.1921945691,-1
"9693",929100,928900,9289,0.5,1,NA,-1.796393039,0,NA,NA,NA
"9694",929300,929200,9292,0.5,1,3.696,0.0094076986,-1,1.431,0.965207941,-1
"9695",930100,930000,9300,0.25,1,48.657,1.0313583431,0,19.841,0.2874462527,1
"9696",930200,929900,9299,NA,1,61.812,NA,NA,50.22,1.0313583431,-1
"9697",930500,930400,9304,0.5,1,59.955,-1.041644227,-1,58.65,0.0094076986,-1
"9698",930700,930600,9306,0.5,1,0.599,0.6871693869,-1,41.401,NA,NA
"9699",930800,930600,9306,0.5,1,35.791,0.614300512,0,41.401,NA,NA
"9700",930800,930700,9306,0.5,1,35.791,0.614300512,0,0.599,0.6871693869,-1
"9701",931000,930900,9309,0.5,1,16.118,-1.319682781,-1,12.81,0.4294982629,-1
"9702",931300,931200,9312,0.5,1,32.353,0.614300512,0,28.129,-0.575770691,0
"9703",932000,931900,9319,0.375,1,61.146,0.965207941,-1,25.759,-0.545219546,-1
"9704",932200,932100,9321,0.5,1,42.97,-0.54666941,-1,80.071,NA,NA
"9705",932400,932300,9323,0.5,1,41.251,0.6871693869,-1,15.298,NA,NA
"9706",932600,932500,9325,0.5,1,36.519,-1.379335208,0,5.864,NA,NA
"9707",932900,932800,9328,0.5,1,0.197,NA,NA,2.971,0.965207941,-1
"9708",933100,933000,9330,NA,1,47.022,NA,NA,60.406,NA,NA
"9709",933700,933600,9336,0.5,1,5.601,0.4091308328,-1,9.479,NA,NA
"9710",933800,933600,9336,0.5,1,35.97,NA,NA,9.479,NA,NA
"9711",933800,933700,9336,0.5,1,35.97,NA,NA,5.601,0.4091308328,-1
"9712",933900,933800,9336,0.5,1,36.393,-1.379335208,-1,35.97,NA,NA
"9713",933900,933700,9336,0.5,1,36.393,-1.379335208,-1,5.601,0.4091308328,-1
"9714",933900,933600,9336,0.5,1,36.393,-1.379335208,-1,9.479,NA,NA
"9715",934000,933600,9336,0.5,1,14.766,-0.54666941,-1,9.479,NA,NA
"9716",934000,933800,9336,0.5,1,14.766,-0.54666941,-1,35.97,NA,NA
"9717",934000,933900,9336,0.5,1,14.766,-0.54666941,-1,36.393,-1.379335208,-1
"9718",934000,933700,9336,0.5,1,14.766,-0.54666941,-1,5.601,0.4091308328,-1
"9719",934200,934100,9341,0.5,1,32.772,0.1310922787,-1,42.847,-1.796393039,-1
"9720",935000,934900,9349,NA,1,15.076,-0.085843985,1,NA,0.614300512,-1
"9721",935300,935200,9352,NA,1,62.921,NA,NA,3.569,NA,NA
"9722",935500,935400,9354,0.5,1,23.727,-0.21981515,NA,0.718,0.965207941,-1
"9723",936000,935900,9359,0.5,1,84.813,-0.545219546,0,35.54,-0.636872981,NA
"9724",936700,936600,9366,NA,1,53.979,NA,NA,49.799,0.0094076986,-1
"9725",937100,937000,9370,0.5,1,24.548,-0.268630856,-1,37.869,0.1921945691,-1
"9726",937600,937500,9375,0.5,1,18.833,-0.363882539,-1,73.787,0.6871693869,-1
"9727",938400,938300,9383,0.5,1,2.476,-1.041644227,-1,12.702,-1.319682781,-1
"9728",938600,938500,9385,0.5,1,25.73,-0.54666941,-1,13.306,NA,NA
"9729",938700,938500,9385,0.5,1,21.247,0.1972426808,0,13.306,NA,NA
"9730",938700,938600,9385,0.5,1,21.247,0.1972426808,0,25.73,-0.54666941,-1
"9731",938800,938500,9385,0.5,1,9.355,0.1310922787,-1,13.306,NA,NA
"9732",938800,938700,9385,0.5,1,9.355,0.1310922787,-1,21.247,0.1972426808,0
"9733",938800,938600,9385,0.5,1,9.355,0.1310922787,-1,25.73,-0.54666941,-1
"9734",939500,939400,9394,NA,1,20.646,NA,NA,0.191,-0.268630856,-1
"9735",939900,939800,9398,NA,1,87.085,NA,NA,78.27,NA,NA
"9736",940000,939900,9398,NA,1,75.26,NA,NA,87.085,NA,NA
"9737",940000,939800,9398,NA,1,75.26,NA,NA,78.27,NA,NA
"9738",940500,940400,9404,NA,1,8.721,NA,NA,18.135,NA,NA
"9739",940600,940500,9404,NA,1,NA,NA,NA,8.721,NA,NA
"9740",940600,940400,9404,NA,1,NA,NA,NA,18.135,NA,NA
"9741",941100,941000,9410,0.75,1,63.046,NA,NA,19.813,NA,NA
"9742",941900,941800,9418,0.5,1,77.616,0.614300512,1,98.35,0.614300512,0
"9743",942200,942100,9421,0.5,1,49.886,-0.268630856,1,53.578,-0.268630856,-1
"9744",942300,942200,9421,0.5,1,26.127,-1.062011658,-1,49.886,-0.268630856,1
"9745",942300,942100,9421,0.5,1,26.127,-1.062011658,-1,53.578,-0.268630856,-1
"9746",942500,942400,9424,0.5,1,43.985,0.1921945691,1,14.08,0.6448516572,0
"9747",942600,942400,9424,0.5,1,20.967,0.6871693869,1,14.08,0.6448516572,0
"9748",942600,942500,9424,0.5,1,20.967,0.6871693869,1,43.985,0.1921945691,1
"9749",942800,942700,9427,NA,1,11.325,NA,NA,0.095,NA,NA
"9750",942900,942700,9427,NA,1,36.862,NA,NA,0.095,NA,NA
"9751",942900,942800,9427,NA,1,36.862,NA,NA,11.325,NA,NA
"9752",943000,942700,9427,NA,1,26.269,NA,NA,0.095,NA,NA
"9753",943000,942900,9427,NA,1,26.269,NA,NA,36.862,NA,NA
"9754",943000,942800,9427,NA,1,26.269,NA,NA,11.325,NA,NA
"9755",943500,943400,9434,0.5,1,NA,-1.409886353,0,2.561,-1.796393039,0
"9756",943900,943800,9438,NA,1,11.26,NA,NA,35.047,NA,NA
"9757",944000,943900,9438,NA,1,1.029,NA,NA,11.26,NA,NA
"9758",944000,943800,9438,NA,1,1.029,NA,NA,35.047,NA,NA
"9759",944200,944100,9441,0.5,1,25.021,0.6871693869,-1,42.956,0.965207941,-1
"9760",944300,944100,9441,0.5,1,43.746,0.614300512,-1,42.956,0.965207941,-1
"9761",944300,944200,9441,0.5,1,43.746,0.614300512,-1,25.021,0.6871693869,-1
"9762",944800,944700,9447,NA,1,90.237,NA,NA,65.238,NA,NA
"9763",944900,944700,9447,0.75,1,93.452,NA,NA,65.238,NA,NA
"9764",944900,944800,9447,NA,1,93.452,NA,NA,90.237,NA,NA
"9765",945000,944700,9447,NA,1,75.046,NA,NA,65.238,NA,NA
"9766",945000,944800,9447,NA,1,75.046,NA,NA,90.237,NA,NA
"9767",945000,944900,9447,NA,1,75.046,NA,NA,93.452,NA,NA
"9768",945100,944800,9447,0.75,1,86.916,NA,NA,90.237,NA,NA
"9769",945100,944900,9447,NA,1,86.916,NA,NA,93.452,NA,NA
"9770",945100,945000,9447,NA,1,86.916,NA,NA,75.046,NA,NA
"9771",945100,944700,9447,NA,1,86.916,NA,NA,65.238,NA,NA
"9772",945500,945400,9454,NA,1,85.028,NA,NA,48.03,NA,NA
"9773",945600,945400,9454,NA,1,87.05,NA,NA,48.03,NA,NA
"9774",945600,945500,9454,NA,1,87.05,NA,NA,85.028,NA,NA
"9775",945700,945600,9454,NA,1,62.881,NA,NA,87.05,NA,NA
"9776",945700,945500,9454,NA,1,62.881,NA,NA,85.028,NA,NA
"9777",945700,945400,9454,NA,1,62.881,NA,NA,48.03,NA,NA
"9778",945800,945400,9454,NA,1,47.859,NA,NA,48.03,NA,NA
"9779",945800,945600,9454,NA,1,47.859,NA,NA,87.05,NA,NA
"9780",945800,945700,9454,NA,1,47.859,NA,NA,62.881,NA,NA
"9781",945800,945500,9454,NA,1,47.859,NA,NA,85.028,NA,NA
"9782",946000,945900,9459,NA,1,49.515,NA,NA,84.576,NA,NA
"9783",946100,945900,9459,NA,1,61.837,NA,NA,84.576,NA,NA
"9784",946100,946000,9459,NA,1,61.837,NA,NA,49.515,NA,NA
"9785",946200,946000,9459,NA,1,57.524,NA,NA,49.515,NA,NA
"9786",946200,946100,9459,NA,1,57.524,NA,NA,61.837,NA,NA
"9787",946200,945900,9459,NA,1,57.524,NA,NA,84.576,NA,NA
"9788",946400,946300,9463,NA,1,80.759,NA,NA,79.341,NA,NA
"9789",946500,946300,9463,NA,1,100,NA,NA,79.341,NA,NA
"9790",946500,946400,9463,NA,1,100,NA,NA,80.759,NA,NA
"9791",946600,946300,9463,NA,1,82.517,NA,NA,79.341,NA,NA
"9792",946600,946500,9463,NA,1,82.517,NA,NA,100,NA,NA
"9793",946600,946400,9463,NA,1,82.517,NA,NA,80.759,NA,NA
"9794",947100,947000,9470,NA,1,2.486,NA,NA,9.984,NA,NA
"9795",947200,947000,9470,NA,1,5.55,NA,NA,9.984,NA,NA
"9796",947200,947100,9470,NA,1,5.55,NA,NA,2.486,NA,NA
"9797",947600,947500,9475,NA,1,6.949,NA,NA,22.633,NA,NA
"9798",947700,947500,9475,NA,1,1.811,NA,NA,22.633,NA,NA
"9799",947700,947600,9475,NA,1,1.811,NA,NA,6.949,NA,NA
"9800",948000,947900,9479,NA,1,45.833,NA,NA,77.1,NA,NA
"9801",948400,948300,9483,0.5,1,10.776,-0.54666941,-1,14.249,-1.597721336,-1
"9802",948500,948300,9483,0.5,1,31.61,0.1310922787,-1,14.249,-1.597721336,-1
"9803",948500,948400,9483,0.5,1,31.61,0.1310922787,-1,10.776,-0.54666941,-1
"9804",948600,948300,9483,0.5,1,9.878,-1.379335208,0,14.249,-1.597721336,-1
"9805",948600,948500,9483,0.5,1,9.878,-1.379335208,0,31.61,0.1310922787,-1
"9806",948600,948400,9483,0.5,1,9.878,-1.379335208,0,10.776,-0.54666941,-1
"9807",949300,949200,9492,NA,1,81.696,NA,NA,35.993,NA,NA
"9808",949400,949200,9492,NA,1,12.621,NA,NA,35.993,NA,NA
"9809",949400,949300,9492,NA,1,12.621,NA,NA,81.696,NA,NA
"9810",950400,950300,9503,0.25,1,61.821,0.614300512,0,5.727,-0.545219546,0
"9811",950600,950500,9505,NA,1,5.778,NA,NA,7.853,NA,NA
"9812",951000,950900,9509,NA,1,26.7,NA,NA,74.837,NA,NA
"9813",951100,950900,9509,0.75,1,5.716,NA,NA,74.837,NA,NA
"9814",951100,951000,9509,NA,1,5.716,NA,NA,26.7,NA,NA
"9815",951900,951800,9518,NA,1,19.191,NA,NA,22.879,NA,NA
"9816",952200,952100,9521,0.25,1,7.807,NA,NA,10.318,0.6871693869,-1
"9817",952300,952100,9521,0.25,1,47.332,0.965207941,-1,10.318,0.6871693869,-1
"9818",952300,952200,9521,0.5,1,47.332,0.965207941,-1,7.807,NA,NA
"9819",952500,952400,9524,NA,1,NA,NA,NA,10.781,NA,NA
"9820",952700,952600,9526,NA,1,66.899,NA,NA,88.181,NA,NA
"9821",952800,952600,9526,NA,1,100,NA,NA,88.181,NA,NA
"9822",952800,952700,9526,NA,1,100,NA,NA,66.899,NA,NA
"9823",953100,953000,9530,NA,1,3.651,NA,NA,27.118,0.0094076986,-1
"9824",953200,953100,9530,NA,1,9.119,0.614300512,NA,3.651,NA,NA
"9825",953200,953000,9530,NA,1,9.119,0.614300512,NA,27.118,0.0094076986,-1
"9826",953300,953000,9530,NA,1,6.515,NA,NA,27.118,0.0094076986,-1
"9827",953300,953100,9530,NA,1,6.515,NA,NA,3.651,NA,NA
"9828",953300,953200,9530,NA,1,6.515,NA,NA,9.119,0.614300512,NA
"9829",953500,953400,9534,0.5,1,13.889,0.6871693869,-1,21.852,NA,NA
"9830",953800,953700,9537,0.5,1,5.856,-0.15871286,0,4.809,-0.404617399,-1
"9831",953900,953700,9537,0.5,1,0.115,-0.363882539,-1,4.809,-0.404617399,-1
"9832",953900,953800,9537,0.5,1,0.115,-0.363882539,-1,5.856,-0.15871286,0
"9833",954100,954000,9540,0.5,1,30.795,-1.062011658,-1,34.599,0.965207941,-1
"9834",954400,954300,9543,0.5,1,64.141,0.6871693869,-1,76.66,-1.379335208,0
"9835",954800,954700,9547,0.5,1,29.033,0.1310922787,-1,16.22,NA,NA
"9836",955100,955000,9550,0.5,1,40.534,NA,NA,33.099,-0.085843985,-1
"9837",955300,955200,9552,0.5,1,12.281,-0.146946275,-1,19.746,0.1921945691,-1
"9838",955500,955400,9554,NA,1,27.231,-0.363882539,-1,19.242,0.4091308328,-1
"9839",955800,955700,9557,0.5,1,1.216,0.965207941,-1,12.792,-0.21981515,0
"9840",955900,955700,9557,0.5,1,2.371,0.4091308328,-1,12.792,-0.21981515,0
"9841",955900,955800,9557,0.5,1,2.371,0.4091308328,-1,1.216,0.965207941,-1
"9842",956000,955800,9557,0.5,1,35.894,0.1972426808,-1,1.216,0.965207941,-1
"9843",956000,955900,9557,0.5,1,35.894,0.1972426808,-1,2.371,0.4091308328,-1
"9844",956000,955700,9557,0.5,1,35.894,0.1972426808,-1,12.792,-0.21981515,0
"9845",956300,956200,9562,NA,1,95.064,NA,NA,94.731,NA,NA
"9846",956400,956300,9562,NA,1,99.878,NA,NA,95.064,NA,NA
"9847",956400,956200,9562,0.75,1,99.878,NA,NA,94.731,NA,NA
"9848",956900,956800,9568,0.5,1,18.582,0.2583449713,0,36.031,0.0094076986,-1
"9849",957200,957100,9571,NA,1,54.672,0.6871693869,-1,NA,NA,NA
"9850",957900,957800,9578,0.5,1,37.621,0.4091308328,-1,47.674,-0.106211415,-1
"9851",958000,957800,9578,0.5,1,54.916,0.1972426808,0,47.674,-0.106211415,-1
"9852",958000,957900,9578,0.5,1,54.916,0.1972426808,0,37.621,0.4091308328,-1
"9853",959300,959200,9592,NA,1,84.387,NA,NA,63.865,NA,NA
"9854",959400,959300,9592,NA,1,61.202,NA,NA,84.387,NA,NA
"9855",959400,959200,9592,0.75,1,61.202,NA,NA,63.865,NA,NA
"9856",960100,960000,9600,NA,1,10.717,NA,NA,6.316,NA,NA
"9857",960200,960000,9600,NA,1,4.134,NA,NA,6.316,NA,NA
"9858",960200,960100,9600,NA,1,4.134,NA,NA,10.717,NA,NA
"9859",960600,960500,9605,0.5,1,38.695,NA,NA,14.241,0.965207941,-1
"9860",960700,960600,9605,0.5,1,57.216,0.614300512,0,38.695,NA,NA
"9861",960700,960500,9605,0.5,1,57.216,0.614300512,0,14.241,0.965207941,-1
"9862",961300,961200,9612,NA,1,20.368,NA,NA,16.143,NA,NA
"9863",961400,961200,9612,NA,1,12.912,NA,NA,16.143,NA,NA
"9864",961400,961300,9612,NA,1,12.912,NA,NA,20.368,NA,NA
"9865",962600,962500,9625,NA,1,26.834,NA,NA,46.61,NA,NA
"9866",962800,962700,9627,0.5,1,0.192,-0.106211415,-1,49.875,0.1972426808,-0.5
"9867",963000,962900,9629,NA,1,42.592,NA,NA,27.072,NA,NA
"9868",963500,963400,9634,0.5,1,88.889,-1.379335208,0,41.184,-1.796393039,0
"9869",963800,963700,9637,0.5,1,63.977,0.614300512,1,20.084,0.2874462527,1
"9870",963900,963700,9637,0.5,1,7.432,-0.962277377,0,20.084,0.2874462527,1
"9871",963900,963800,9637,0.5,1,7.432,-0.962277377,0,63.977,0.614300512,1
"9872",964200,964100,9641,0.5,1,84.3,NA,NA,54.165,0.1972426808,0
"9873",964500,964400,9644,0.5,1,NA,0.0094076986,1,26.249,0.0094076986,-1
"9874",964600,964500,9644,0.5,1,52.329,0.6871693869,1,NA,0.0094076986,1
"9875",964600,964400,9644,0.5,1,52.329,0.6871693869,1,26.249,0.0094076986,-1
"9876",965000,964900,9649,NA,1,24.989,NA,NA,20.031,NA,NA
"9877",965300,965200,9652,NA,1,37.344,NA,NA,20.597,NA,NA
"9878",965800,965700,9657,NA,1,88.692,NA,NA,40.469,NA,NA
"9879",966100,966000,9660,0.5,1,51.764,0.0094076986,1,46.917,0.6871693869,1
"9880",966600,966500,9665,0.5,1,44.676,NA,NA,28.498,0.6871693869,-1
"9881",966800,966700,9667,0.5,1,NA,-0.128161715,1,100,0.965207941,1
"9882",967400,967300,9673,0.25,1,NA,0.6871693869,-1,20.692,0.6871693869,-1
"9883",968100,968000,9680,0.5,1,2.064,-0.21981515,-1,2.388,-1.796393039,0
"9884",968300,968200,9682,0.5,1,24.867,-1.379335208,-1,40.253,-0.268630856,-1
"9885",968400,968200,9682,0.5,1,24.094,0.965207941,-1,40.253,-0.268630856,-1
"9886",968400,968300,9682,0.5,1,24.094,0.965207941,-1,24.867,-1.379335208,-1
"9887",968500,968300,9682,0.5,1,1.391,0.6871693869,-1,24.867,-1.379335208,-1
"9888",968500,968400,9682,0.5,1,1.391,0.6871693869,-1,24.094,0.965207941,-1
"9889",968500,968200,9682,0.5,1,1.391,0.6871693869,-1,40.253,-0.268630856,-1
"9890",969000,968900,9689,NA,1,58.941,NA,NA,11.794,NA,NA
"9891",969500,969400,9694,NA,1,98.203,NA,NA,94.377,NA,NA
"9892",969600,969400,9694,NA,1,99.812,NA,NA,94.377,NA,NA
"9893",969600,969500,9694,NA,1,99.812,NA,NA,98.203,NA,NA
"9894",970500,970400,9704,NA,1,NA,NA,NA,62.764,NA,NA
"9895",970700,970600,9706,0.5,1,35.834,0.4091308328,-1,69.978,0.707536817,-1
"9896",971500,971400,9714,NA,1,76.722,NA,NA,77.453,NA,NA
"9897",971600,971400,9714,NA,1,96.99,NA,NA,77.453,NA,NA
"9898",971600,971500,9714,0.75,1,96.99,NA,NA,76.722,NA,NA
"9899",971700,971500,9714,NA,1,85.724,NA,NA,76.722,NA,NA
"9900",971700,971600,9714,NA,1,85.724,NA,NA,96.99,NA,NA
"9901",971700,971400,9714,NA,1,85.724,NA,NA,77.453,NA,NA
"9902",972100,972000,9720,NA,1,37.876,NA,NA,40.289,NA,NA
"9903",972400,972300,9723,NA,1,97.52,NA,NA,100,NA,NA
"9904",972600,972500,9725,NA,1,91.265,NA,NA,80.758,NA,NA
"9905",973100,973000,9730,NA,1,4.928,NA,NA,33.717,NA,NA
"9906",973200,973000,9730,NA,1,60.915,NA,NA,33.717,NA,NA
"9907",973200,973100,9730,NA,1,60.915,NA,NA,4.928,NA,NA
"9908",973500,973400,9734,NA,1,84.09,NA,NA,76.908,NA,NA
"9909",973800,973700,9737,0.75,1,96.139,NA,NA,97.509,NA,NA
"9910",974000,973900,9739,NA,1,13.723,NA,NA,99.224,NA,NA
"9911",974300,974200,9742,NA,1,89.183,NA,NA,79.759,NA,NA
"9912",974500,974400,9744,NA,1,79.165,NA,NA,57.183,NA,NA
"9913",975800,975700,9757,0.5,1,13.246,0.6871693869,-1,5.797,0.6871693869,-1
"9914",976100,976000,9760,0.25,1,57.841,-0.763605673,1,9.714,0.2874462527,-1
"9915",976500,976400,9764,0.5,1,21.655,NA,NA,26.672,0.6871693869,-1
"9916",976700,976600,9766,NA,1,7.618,-0.363882539,-1,20.838,0.965207941,-1
"9917",977300,977200,9772,NA,1,13.651,NA,NA,71.954,-1.379335208,0
"9918",977700,977600,9776,0.5,1,87.993,0.965207941,-1,14.556,0.965207941,-1
"9919",978400,978300,9783,0.5,1,53.239,-0.248263425,1,91.677,NA,NA
"9920",979000,978900,9789,0.5,1,23.728,0.1972426808,-1,61.388,0.614300512,0
"9921",979600,979500,9795,NA,1,59.808,NA,NA,32.539,NA,NA
"9922",979900,979800,9798,NA,1,49.608,NA,NA,26.337,NA,NA
"9923",980500,980400,9804,NA,1,9.52,NA,NA,NA,NA,NA
"9924",980900,980800,9808,NA,1,13.71,-0.21981515,0,38.963,NA,NA
